"crime","neighbourhood","incidents","year"
"Theft From Auto Over","Market Square",2,2018
"Theft From Auto Under","Market Square",114,2018
"Theft of Motor Vehicle VA, VT","Market Square",30,2018
"Theft of Other Vehicle VM, VO","Market Square",2,2018
"Violation Causing Death","Market Square",0,2018
"Violence/Threat","Market Square",25,2018
"Total","Market Square",3156,2018
"Arson","McNab",1,2018
"Assault","McNab",10,2018
"Attempt Murder","McNab",0,2018
"B&E (Business)","McNab",0,2018
"B&E (Garage)","McNab",7,2018
"B&E (Other)","McNab",4,2018
"B&E (Residence)","McNab",8,2018
"B&E Motor Vehicle Firearms","McNab",0,2018
"Commodification of Sexual Activity","McNab",0,2018
"Controlled Drugs","McNab",3,2018
NA,"McNab",0,2018
"Crimes Against Property(2150-2166)","McNab",4,2018
"Dangerous Operation","McNab",5,2018
"Deprivation of Freedom","McNab",0,2018
"HWY Traffic Violation","McNab",8,2018
"Impaired Operation","McNab",2,2018
"Mischief","McNab",28,2018
"Municipal ByLaws","McNab",0,2018
"Offensive Weapons","McNab",5,2018
"Other Crminal Code Traffic","McNab",4,2018
"Other Federal Statute Violations","McNab",0,2018
"Other Theft Over","McNab",0,2018
"Other Theft Under","McNab",17,2018
"OtherCriminalCode (A)","McNab",27,2018
"OtherCriminalCode (B)","McNab",3,2018
"Prostitution","McNab",0,2018
"Provincial Statutes","McNab",0,2018
"Sexual Assault","McNab",4,2018
"Shoplift Over","McNab",0,2018
"Shoplift Under","McNab",0,2018
"Special Inq(8510-8640)","McNab",19,2018
"Special Inq(8660-8814)","McNab",33,2018
"Str Racing Offences","McNab",0,2018
"Theft From Auto Over","McNab",0,2018
"Theft From Auto Under","McNab",35,2018
"Theft of Motor Vehicle VA, VT","McNab",11,2018
"Theft of Other Vehicle VM, VO","McNab",0,2018
"Violation Causing Death","McNab",0,2018
"Violence/Threat","McNab",6,2018
"Total","McNab",244,2018
"Arson","Mount Royal",0,2018
"Assault","Mount Royal",20,2018
"Attempt Murder","Mount Royal",0,2018
"B&E (Business)","Mount Royal",1,2018
"B&E (Garage)","Mount Royal",12,2018
"B&E (Other)","Mount Royal",0,2018
"B&E (Residence)","Mount Royal",7,2018
"B&E Motor Vehicle Firearms","Mount Royal",0,2018
"Commodification of Sexual Activity","Mount Royal",0,2018
"Controlled Drugs","Mount Royal",1,2018
NA,"Mount Royal",0,2018
"Crimes Against Property(2150-2166)","Mount Royal",8,2018
"Dangerous Operation","Mount Royal",5,2018
"Deprivation of Freedom","Mount Royal",1,2018
"HWY Traffic Violation","Mount Royal",3,2018
"Impaired Operation","Mount Royal",8,2018
"Mischief","Mount Royal",53,2018
"Municipal ByLaws","Mount Royal",0,2018
"Offensive Weapons","Mount Royal",3,2018
"Other Crminal Code Traffic","Mount Royal",5,2018
"Other Federal Statute Violations","Mount Royal",6,2018
"Other Theft Over","Mount Royal",0,2018
"Other Theft Under","Mount Royal",18,2018
"OtherCriminalCode (A)","Mount Royal",39,2018
"OtherCriminalCode (B)","Mount Royal",0,2018
"Prostitution","Mount Royal",0,2018
"Provincial Statutes","Mount Royal",0,2018
"Sexual Assault","Mount Royal",3,2018
"Shoplift Over","Mount Royal",0,2018
"Shoplift Under","Mount Royal",1,2018
"Special Inq(8510-8640)","Mount Royal",12,2018
"Special Inq(8660-8814)","Mount Royal",17,2018
"Str Racing Offences","Mount Royal",0,2018
"Theft From Auto Over","Mount Royal",1,2018
"Theft From Auto Under","Mount Royal",30,2018
"Theft of Motor Vehicle VA, VT","Mount Royal",19,2018
"Theft of Other Vehicle VM, VO","Mount Royal",0,2018
"Violation Causing Death","Mount Royal",0,2018
"Violence/Threat","Mount Royal",5,2018
"Total","Mount Royal",278,2018
"Arson","Normanview",1,2018
"Assault","Normanview",8,2018
"Attempt Murder","Normanview",0,2018
"B&E (Business)","Normanview",0,2018
"B&E (Garage)","Normanview",12,2018
"B&E (Other)","Normanview",0,2018
"B&E (Residence)","Normanview",8,2018
"B&E Motor Vehicle Firearms","Normanview",1,2018
"Commodification of Sexual Activity","Normanview",0,2018
"Controlled Drugs","Normanview",8,2018
NA,"Normanview",0,2018
"Crimes Against Property(2150-2166)","Normanview",7,2018
"Dangerous Operation","Normanview",1,2018
"Deprivation of Freedom","Normanview",0,2018
"HWY Traffic Violation","Normanview",13,2018
"Impaired Operation","Normanview",8,2018
"Mischief","Normanview",59,2018
"Municipal ByLaws","Normanview",0,2018
"Offensive Weapons","Normanview",4,2018
"Other Crminal Code Traffic","Normanview",8,2018
"Other Federal Statute Violations","Normanview",0,2018
"Other Theft Over","Normanview",1,2018
"Other Theft Under","Normanview",17,2018
"OtherCriminalCode (A)","Normanview",14,2018
"OtherCriminalCode (B)","Normanview",0,2018
"Prostitution","Normanview",0,2018
"Provincial Statutes","Normanview",0,2018
"Sexual Assault","Normanview",2,2018
"Shoplift Over","Normanview",0,2018
"Shoplift Under","Normanview",0,2018
"Special Inq(8510-8640)","Normanview",9,2018
"Special Inq(8660-8814)","Normanview",23,2018
"Str Racing Offences","Normanview",0,2018
"Theft From Auto Over","Normanview",0,2018
"Theft From Auto Under","Normanview",31,2018
"Theft of Motor Vehicle VA, VT","Normanview",30,2018
"Theft of Other Vehicle VM, VO","Normanview",1,2018
"Violation Causing Death","Normanview",0,2018
"Violence/Threat","Normanview",2,2018
"Total","Normanview",268,2018
"Arson","Normanview West",0,2018
"Assault","Normanview West",11,2018
"Attempt Murder","Normanview West",0,2018
"B&E (Business)","Normanview West",0,2018
"B&E (Garage)","Normanview West",9,2018
"B&E (Other)","Normanview West",0,2018
"B&E (Residence)","Normanview West",2,2018
"B&E Motor Vehicle Firearms","Normanview West",0,2018
"Commodification of Sexual Activity","Normanview West",0,2018
"Controlled Drugs","Normanview West",3,2018
NA,"Normanview West",0,2018
"Crimes Against Property(2150-2166)","Normanview West",10,2018
"Dangerous Operation","Normanview West",1,2018
"Deprivation of Freedom","Normanview West",0,2018
"HWY Traffic Violation","Normanview West",18,2018
"Impaired Operation","Normanview West",11,2018
"Mischief","Normanview West",20,2018
"Municipal ByLaws","Normanview West",0,2018
"Offensive Weapons","Normanview West",1,2018
"Other Crminal Code Traffic","Normanview West",6,2018
"Other Federal Statute Violations","Normanview West",1,2018
"Other Theft Over","Normanview West",0,2018
"Other Theft Under","Normanview West",27,2018
"OtherCriminalCode (A)","Normanview West",19,2018
"OtherCriminalCode (B)","Normanview West",3,2018
"Prostitution","Normanview West",0,2018
"Provincial Statutes","Normanview West",2,2018
"Sexual Assault","Normanview West",1,2018
"Shoplift Over","Normanview West",0,2018
"Shoplift Under","Normanview West",10,2018
"Special Inq(8510-8640)","Normanview West",10,2018
"Special Inq(8660-8814)","Normanview West",38,2018
"Str Racing Offences","Normanview West",0,2018
"Theft From Auto Over","Normanview West",0,2018
"Theft From Auto Under","Normanview West",19,2018
"Theft of Motor Vehicle VA, VT","Normanview West",12,2018
"Theft of Other Vehicle VM, VO","Normanview West",0,2018
"Violation Causing Death","Normanview West",0,2018
"Violence/Threat","Normanview West",8,2018
"Total","Normanview West",242,2018
"Arson","North Central",69,2018
"Assault","North Central",457,2018
"Attempt Murder","North Central",11,2018
"B&E (Business)","North Central",10,2018
"B&E (Garage)","North Central",116,2018
"B&E (Other)","North Central",34,2018
"B&E (Residence)","North Central",233,2018
"B&E Motor Vehicle Firearms","North Central",0,2018
"Commodification of Sexual Activity","North Central",12,2018
"Controlled Drugs","North Central",129,2018
NA,"North Central",0,2018
"Crimes Against Property(2150-2166)","North Central",191,2018
"Dangerous Operation","North Central",113,2018
"Deprivation of Freedom","North Central",15,2018
"HWY Traffic Violation","North Central",214,2018
"Impaired Operation","North Central",77,2018
"Mischief","North Central",575,2018
"Municipal ByLaws","North Central",1,2018
"Offensive Weapons","North Central",139,2018
"Other Crminal Code Traffic","North Central",65,2018
"Other Federal Statute Violations","North Central",33,2018
"Other Theft Over","North Central",3,2018
"Other Theft Under","North Central",315,2018
"OtherCriminalCode (A)","North Central",659,2018
"OtherCriminalCode (B)","North Central",35,2018
"Prostitution","North Central",14,2018
"Provincial Statutes","North Central",27,2018
"Sexual Assault","North Central",31,2018
"Shoplift Over","North Central",0,2018
"Shoplift Under","North Central",67,2018
"Special Inq(8510-8640)","North Central",241,2018
"Special Inq(8660-8814)","North Central",359,2018
"Str Racing Offences","North Central",0,2018
"Theft From Auto Over","North Central",5,2018
"Theft From Auto Under","North Central",207,2018
"Theft of Motor Vehicle VA, VT","North Central",175,2018
"Theft of Other Vehicle VM, VO","North Central",5,2018
"Violation Causing Death","North Central",4,2018
"Violence/Threat","North Central",110,2018
"Total","North Central",4751,2018
"Arson","North East",6,2018
"Assault","North East",96,2018
"Attempt Murder","North East",0,2018
"B&E (Business)","North East",8,2018
"B&E (Garage)","North East",37,2018
"B&E (Other)","North East",8,2018
"B&E (Residence)","North East",24,2018
"B&E Motor Vehicle Firearms","North East",0,2018
"Commodification of Sexual Activity","North East",0,2018
"Controlled Drugs","North East",15,2018
NA,"North East",0,2018
"Crimes Against Property(2150-2166)","North East",79,2018
"Dangerous Operation","North East",14,2018
"Deprivation of Freedom","North East",3,2018
"HWY Traffic Violation","North East",48,2018
"Impaired Operation","North East",20,2018
"Mischief","North East",195,2018
"Municipal ByLaws","North East",0,2018
"Offensive Weapons","North East",14,2018
"Other Crminal Code Traffic","North East",15,2018
"Other Federal Statute Violations","North East",4,2018
"Other Theft Over","North East",0,2018
"Other Theft Under","North East",93,2018
"OtherCriminalCode (A)","North East",130,2018
"OtherCriminalCode (B)","North East",7,2018
"Prostitution","North East",1,2018
"Provincial Statutes","North East",5,2018
"Sexual Assault","North East",8,2018
"Shoplift Over","North East",0,2018
"Shoplift Under","North East",99,2018
"Special Inq(8510-8640)","North East",58,2018
"Special Inq(8660-8814)","North East",111,2018
"Str Racing Offences","North East",0,2018
"Theft From Auto Over","North East",0,2018
"Theft From Auto Under","North East",109,2018
"Theft of Motor Vehicle VA, VT","North East",89,2018
"Theft of Other Vehicle VM, VO","North East",4,2018
"Violation Causing Death","North East",0,2018
"Violence/Threat","North East",26,2018
"Total","North East",1326,2018
"Arson","Prairie View",2,2018
"Assault","Prairie View",14,2018
"Attempt Murder","Prairie View",0,2018
"B&E (Business)","Prairie View",0,2018
"B&E (Garage)","Prairie View",11,2018
"B&E (Other)","Prairie View",0,2018
"B&E (Residence)","Prairie View",44,2018
"B&E Motor Vehicle Firearms","Prairie View",0,2018
"Commodification of Sexual Activity","Prairie View",0,2018
"Controlled Drugs","Prairie View",1,2018
NA,"Prairie View",0,2018
"Crimes Against Property(2150-2166)","Prairie View",10,2018
"Dangerous Operation","Prairie View",4,2018
"Deprivation of Freedom","Prairie View",0,2018
"HWY Traffic Violation","Prairie View",6,2018
"Impaired Operation","Prairie View",12,2018
"Mischief","Prairie View",60,2018
"Municipal ByLaws","Prairie View",0,2018
"Offensive Weapons","Prairie View",0,2018
"Other Crminal Code Traffic","Prairie View",3,2018
"Other Federal Statute Violations","Prairie View",2,2018
"Other Theft Over","Prairie View",2,2018
"Other Theft Under","Prairie View",20,2018
"OtherCriminalCode (A)","Prairie View",7,2018
"OtherCriminalCode (B)","Prairie View",1,2018
"Prostitution","Prairie View",0,2018
"Provincial Statutes","Prairie View",0,2018
"Sexual Assault","Prairie View",0,2018
"Shoplift Over","Prairie View",0,2018
"Shoplift Under","Prairie View",0,2018
"Special Inq(8510-8640)","Prairie View",28,2018
"Special Inq(8660-8814)","Prairie View",31,2018
"Str Racing Offences","Prairie View",0,2018
"Theft From Auto Over","Prairie View",0,2018
"Theft From Auto Under","Prairie View",48,2018
"Theft of Motor Vehicle VA, VT","Prairie View",27,2018
"Theft of Other Vehicle VM, VO","Prairie View",0,2018
"Violation Causing Death","Prairie View",0,2018
"Violence/Threat","Prairie View",4,2018
"Total","Prairie View",337,2018
"Arson","Regent Park",1,2018
"Assault","Regent Park",25,2018
"Attempt Murder","Regent Park",0,2018
"B&E (Business)","Regent Park",0,2018
"B&E (Garage)","Regent Park",9,2018
"B&E (Other)","Regent Park",0,2018
"B&E (Residence)","Regent Park",9,2018
"B&E Motor Vehicle Firearms","Regent Park",0,2018
"Commodification of Sexual Activity","Regent Park",0,2018
"Controlled Drugs","Regent Park",6,2018
NA,"Regent Park",0,2018
"Crimes Against Property(2150-2166)","Regent Park",9,2018
"Dangerous Operation","Regent Park",7,2018
"Deprivation of Freedom","Regent Park",0,2018
"HWY Traffic Violation","Regent Park",13,2018
"Impaired Operation","Regent Park",8,2018
"Mischief","Regent Park",44,2018
"Municipal ByLaws","Regent Park",0,2018
"Offensive Weapons","Regent Park",6,2018
"Other Crminal Code Traffic","Regent Park",5,2018
"Other Federal Statute Violations","Regent Park",0,2018
"Other Theft Over","Regent Park",2,2018
"Other Theft Under","Regent Park",12,2018
"OtherCriminalCode (A)","Regent Park",34,2018
"OtherCriminalCode (B)","Regent Park",0,2018
"Prostitution","Regent Park",0,2018
"Provincial Statutes","Regent Park",2,2018
"Sexual Assault","Regent Park",5,2018
"Shoplift Over","Regent Park",0,2018
"Shoplift Under","Regent Park",0,2018
"Special Inq(8510-8640)","Regent Park",50,2018
"Special Inq(8660-8814)","Regent Park",46,2018
"Str Racing Offences","Regent Park",0,2018
"Theft From Auto Over","Regent Park",0,2018
"Theft From Auto Under","Regent Park",26,2018
"Theft of Motor Vehicle VA, VT","Regent Park",21,2018
"Theft of Other Vehicle VM, VO","Regent Park",1,2018
"Violation Causing Death","Regent Park",0,2018
"Violence/Threat","Regent Park",6,2018
"Total","Regent Park",347,2018
"Arson","Rosemont",1,2018
"Assault","Rosemont",57,2018
"Attempt Murder","Rosemont",0,2018
"B&E (Business)","Rosemont",0,2018
"B&E (Garage)","Rosemont",52,2018
"B&E (Other)","Rosemont",3,2018
"B&E (Residence)","Rosemont",31,2018
"B&E Motor Vehicle Firearms","Rosemont",0,2018
"Commodification of Sexual Activity","Rosemont",0,2018
"Controlled Drugs","Rosemont",11,2018
NA,"Rosemont",0,2018
"Crimes Against Property(2150-2166)","Rosemont",17,2018
"Dangerous Operation","Rosemont",17,2018
"Deprivation of Freedom","Rosemont",0,2018
"HWY Traffic Violation","Rosemont",27,2018
"Impaired Operation","Rosemont",10,2018
"Mischief","Rosemont",171,2018
"Municipal ByLaws","Rosemont",0,2018
"Offensive Weapons","Rosemont",10,2018
"Other Crminal Code Traffic","Rosemont",15,2018
"Other Federal Statute Violations","Rosemont",3,2018
"Other Theft Over","Rosemont",3,2018
"Other Theft Under","Rosemont",67,2018
"OtherCriminalCode (A)","Rosemont",76,2018
"OtherCriminalCode (B)","Rosemont",2,2018
"Prostitution","Rosemont",0,2018
"Provincial Statutes","Rosemont",0,2018
"Sexual Assault","Rosemont",7,2018
"Shoplift Over","Rosemont",0,2018
"Shoplift Under","Rosemont",52,2018
"Special Inq(8510-8640)","Rosemont",61,2018
"Special Inq(8660-8814)","Rosemont",60,2018
"Str Racing Offences","Rosemont",0,2018
"Theft From Auto Over","Rosemont",0,2018
"Theft From Auto Under","Rosemont",121,2018
"Theft of Motor Vehicle VA, VT","Rosemont",60,2018
"Theft of Other Vehicle VM, VO","Rosemont",3,2018
"Violation Causing Death","Rosemont",0,2018
"Violence/Threat","Rosemont",22,2018
"Total","Rosemont",959,2018
"Arson","Ross Industrial",0,2018
"Assault","Ross Industrial",13,2018
"Attempt Murder","Ross Industrial",0,2018
"B&E (Business)","Ross Industrial",19,2018
"B&E (Garage)","Ross Industrial",2,2018
"B&E (Other)","Ross Industrial",37,2018
"B&E (Residence)","Ross Industrial",3,2018
"B&E Motor Vehicle Firearms","Ross Industrial",0,2018
"Commodification of Sexual Activity","Ross Industrial",0,2018
"Controlled Drugs","Ross Industrial",5,2018
NA,"Ross Industrial",0,2018
"Crimes Against Property(2150-2166)","Ross Industrial",18,2018
"Dangerous Operation","Ross Industrial",16,2018
"Deprivation of Freedom","Ross Industrial",0,2018
"HWY Traffic Violation","Ross Industrial",53,2018
"Impaired Operation","Ross Industrial",14,2018
"Mischief","Ross Industrial",62,2018
"Municipal ByLaws","Ross Industrial",0,2018
"Offensive Weapons","Ross Industrial",4,2018
"Other Crminal Code Traffic","Ross Industrial",12,2018
"Other Federal Statute Violations","Ross Industrial",1,2018
"Other Theft Over","Ross Industrial",8,2018
"Other Theft Under","Ross Industrial",42,2018
"OtherCriminalCode (A)","Ross Industrial",23,2018
"OtherCriminalCode (B)","Ross Industrial",7,2018
"Prostitution","Ross Industrial",0,2018
"Provincial Statutes","Ross Industrial",0,2018
"Sexual Assault","Ross Industrial",0,2018
"Shoplift Over","Ross Industrial",3,2018
"Shoplift Under","Ross Industrial",11,2018
"Special Inq(8510-8640)","Ross Industrial",9,2018
"Special Inq(8660-8814)","Ross Industrial",99,2018
"Str Racing Offences","Ross Industrial",0,2018
"Theft From Auto Over","Ross Industrial",0,2018
"Theft From Auto Under","Ross Industrial",56,2018
"Theft of Motor Vehicle VA, VT","Ross Industrial",40,2018
"Theft of Other Vehicle VM, VO","Ross Industrial",2,2018
"Violation Causing Death","Ross Industrial",0,2018
"Violence/Threat","Ross Industrial",6,2018
"Total","Ross Industrial",565,2018
"Arson","Rural",0,2018
"Assault","Rural",0,2018
"Attempt Murder","Rural",0,2018
"B&E (Business)","Rural",0,2018
"B&E (Garage)","Rural",0,2018
"B&E (Other)","Rural",0,2018
"B&E (Residence)","Rural",0,2018
"B&E Motor Vehicle Firearms","Rural",0,2018
"Commodification of Sexual Activity","Rural",0,2018
"Controlled Drugs","Rural",0,2018
NA,"Rural",0,2018
"Crimes Against Property(2150-2166)","Rural",2,2018
"Dangerous Operation","Rural",3,2018
"Deprivation of Freedom","Rural",0,2018
"HWY Traffic Violation","Rural",2,2018
"Impaired Operation","Rural",2,2018
"Mischief","Rural",4,2018
"Municipal ByLaws","Rural",0,2018
"Offensive Weapons","Rural",2,2018
"Other Crminal Code Traffic","Rural",0,2018
"Other Federal Statute Violations","Rural",0,2018
"Other Theft Over","Rural",0,2018
"Other Theft Under","Rural",0,2018
"OtherCriminalCode (A)","Rural",0,2018
"OtherCriminalCode (B)","Rural",1,2018
"Prostitution","Rural",0,2018
"Provincial Statutes","Rural",0,2018
"Sexual Assault","Rural",0,2018
"Shoplift Over","Rural",0,2018
"Shoplift Under","Rural",0,2018
"Special Inq(8510-8640)","Rural",1,2018
"Special Inq(8660-8814)","Rural",7,2018
"Str Racing Offences","Rural",0,2018
"Theft From Auto Over","Rural",0,2018
"Theft From Auto Under","Rural",3,2018
"Theft of Motor Vehicle VA, VT","Rural",1,2018
"Theft of Other Vehicle VM, VO","Rural",0,2018
"Violation Causing Death","Rural",0,2018
"Violence/Threat","Rural",0,2018
"Total","Rural",28,2018
"Arson","Sherwood Estates",1,2018
"Assault","Sherwood Estates",17,2018
"Attempt Murder","Sherwood Estates",0,2018
"B&E (Business)","Sherwood Estates",0,2018
"B&E (Garage)","Sherwood Estates",4,2018
"B&E (Other)","Sherwood Estates",0,2018
"B&E (Residence)","Sherwood Estates",7,2018
"B&E Motor Vehicle Firearms","Sherwood Estates",0,2018
"Commodification of Sexual Activity","Sherwood Estates",0,2018
"Controlled Drugs","Sherwood Estates",4,2018
NA,"Sherwood Estates",0,2018
"Crimes Against Property(2150-2166)","Sherwood Estates",4,2018
"Dangerous Operation","Sherwood Estates",2,2018
"Deprivation of Freedom","Sherwood Estates",0,2018
"HWY Traffic Violation","Sherwood Estates",7,2018
"Impaired Operation","Sherwood Estates",4,2018
"Mischief","Sherwood Estates",33,2018
"Municipal ByLaws","Sherwood Estates",0,2018
"Offensive Weapons","Sherwood Estates",2,2018
"Other Crminal Code Traffic","Sherwood Estates",1,2018
"Other Federal Statute Violations","Sherwood Estates",0,2018
"Other Theft Over","Sherwood Estates",0,2018
"Other Theft Under","Sherwood Estates",7,2018
"OtherCriminalCode (A)","Sherwood Estates",20,2018
"OtherCriminalCode (B)","Sherwood Estates",0,2018
"Prostitution","Sherwood Estates",0,2018
"Provincial Statutes","Sherwood Estates",1,2018
"Sexual Assault","Sherwood Estates",7,2018
"Shoplift Over","Sherwood Estates",0,2018
"Shoplift Under","Sherwood Estates",0,2018
"Special Inq(8510-8640)","Sherwood Estates",10,2018
"Special Inq(8660-8814)","Sherwood Estates",18,2018
"Str Racing Offences","Sherwood Estates",0,2018
"Theft From Auto Over","Sherwood Estates",0,2018
"Theft From Auto Under","Sherwood Estates",28,2018
"Theft of Motor Vehicle VA, VT","Sherwood Estates",23,2018
"Theft of Other Vehicle VM, VO","Sherwood Estates",0,2018
"Violation Causing Death","Sherwood Estates",0,2018
"Violence/Threat","Sherwood Estates",6,2018
"Total","Sherwood Estates",206,2018
"Arson","Twin Lakes",3,2018
"Assault","Twin Lakes",22,2018
"Attempt Murder","Twin Lakes",0,2018
"B&E (Business)","Twin Lakes",3,2018
"B&E (Garage)","Twin Lakes",2,2018
"B&E (Other)","Twin Lakes",8,2018
"B&E (Residence)","Twin Lakes",26,2018
"B&E Motor Vehicle Firearms","Twin Lakes",0,2018
"Commodification of Sexual Activity","Twin Lakes",0,2018
"Controlled Drugs","Twin Lakes",5,2018
NA,"Twin Lakes",0,2018
"Crimes Against Property(2150-2166)","Twin Lakes",7,2018
"Dangerous Operation","Twin Lakes",2,2018
"Deprivation of Freedom","Twin Lakes",0,2018
"HWY Traffic Violation","Twin Lakes",17,2018
"Impaired Operation","Twin Lakes",11,2018
"Mischief","Twin Lakes",70,2018
"Municipal ByLaws","Twin Lakes",0,2018
"Offensive Weapons","Twin Lakes",3,2018
"Other Crminal Code Traffic","Twin Lakes",3,2018
"Other Federal Statute Violations","Twin Lakes",2,2018
"Other Theft Over","Twin Lakes",1,2018
"Other Theft Under","Twin Lakes",64,2018
"OtherCriminalCode (A)","Twin Lakes",31,2018
"OtherCriminalCode (B)","Twin Lakes",2,2018
"Prostitution","Twin Lakes",0,2018
"Provincial Statutes","Twin Lakes",1,2018
"Sexual Assault","Twin Lakes",1,2018
"Shoplift Over","Twin Lakes",0,2018
"Shoplift Under","Twin Lakes",23,2018
"Special Inq(8510-8640)","Twin Lakes",37,2018
"Special Inq(8660-8814)","Twin Lakes",41,2018
"Str Racing Offences","Twin Lakes",0,2018
"Theft From Auto Over","Twin Lakes",2,2018
"Theft From Auto Under","Twin Lakes",65,2018
"Theft of Motor Vehicle VA, VT","Twin Lakes",21,2018
"Theft of Other Vehicle VM, VO","Twin Lakes",0,2018
"Violation Causing Death","Twin Lakes",0,2018
"Violence/Threat","Twin Lakes",10,2018
"Total","Twin Lakes",483,2018
"Arson","University Park",0,2018
"Assault","University Park",10,2018
"Attempt Murder","University Park",0,2018
"B&E (Business)","University Park",3,2018
"B&E (Garage)","University Park",7,2018
"B&E (Other)","University Park",2,2018
"B&E (Residence)","University Park",35,2018
"B&E Motor Vehicle Firearms","University Park",0,2018
"Commodification of Sexual Activity","University Park",0,2018
"Controlled Drugs","University Park",1,2018
NA,"University Park",0,2018
"Crimes Against Property(2150-2166)","University Park",9,2018
"Dangerous Operation","University Park",3,2018
"Deprivation of Freedom","University Park",0,2018
"HWY Traffic Violation","University Park",4,2018
"Impaired Operation","University Park",11,2018
"Mischief","University Park",62,2018
"Municipal ByLaws","University Park",0,2018
"Offensive Weapons","University Park",1,2018
"Other Crminal Code Traffic","University Park",6,2018
"Other Federal Statute Violations","University Park",9,2018
"Other Theft Over","University Park",0,2018
"Other Theft Under","University Park",27,2018
"OtherCriminalCode (A)","University Park",6,2018
"OtherCriminalCode (B)","University Park",0,2018
"Prostitution","University Park",0,2018
"Provincial Statutes","University Park",1,2018
"Sexual Assault","University Park",3,2018
"Shoplift Over","University Park",0,2018
"Shoplift Under","University Park",0,2018
"Special Inq(8510-8640)","University Park",8,2018
"Special Inq(8660-8814)","University Park",48,2018
"Str Racing Offences","University Park",0,2018
"Theft From Auto Over","University Park",1,2018
"Theft From Auto Under","University Park",67,2018
"Theft of Motor Vehicle VA, VT","University Park",35,2018
"Theft of Other Vehicle VM, VO","University Park",0,2018
"Violation Causing Death","University Park",0,2018
"Violence/Threat","University Park",2,2018
"Total","University Park",361,2018
"Arson","Unverified Address",2,2018
"Assault","Unverified Address",58,2018
"Attempt Murder","Unverified Address",3,2018
"B&E (Business)","Unverified Address",6,2018
"B&E (Garage)","Unverified Address",4,2018
"B&E (Other)","Unverified Address",4,2018
"B&E (Residence)","Unverified Address",14,2018
"B&E Motor Vehicle Firearms","Unverified Address",0,2018
"Commodification of Sexual Activity","Unverified Address",4,2018
"Controlled Drugs","Unverified Address",11,2018
NA,"Unverified Address",0,2018
"Crimes Against Property(2150-2166)","Unverified Address",204,2018
"Dangerous Operation","Unverified Address",2,2018
"Deprivation of Freedom","Unverified Address",0,2018
"HWY Traffic Violation","Unverified Address",129,2018
"Impaired Operation","Unverified Address",6,2018
"Mischief","Unverified Address",159,2018
"Municipal ByLaws","Unverified Address",0,2018
"Offensive Weapons","Unverified Address",5,2018
"Other Crminal Code Traffic","Unverified Address",13,2018
"Other Federal Statute Violations","Unverified Address",6,2018
"Other Theft Over","Unverified Address",2,2018
"Other Theft Under","Unverified Address",120,2018
"OtherCriminalCode (A)","Unverified Address",63,2018
"OtherCriminalCode (B)","Unverified Address",5,2018
"Prostitution","Unverified Address",1,2018
"Provincial Statutes","Unverified Address",3,2018
"Sexual Assault","Unverified Address",39,2018
"Shoplift Over","Unverified Address",0,2018
"Shoplift Under","Unverified Address",12,2018
"Special Inq(8510-8640)","Unverified Address",371,2018
"Special Inq(8660-8814)","Unverified Address",86,2018
"Str Racing Offences","Unverified Address",0,2018
"Theft From Auto Over","Unverified Address",3,2018
"Theft From Auto Under","Unverified Address",384,2018
"Theft of Motor Vehicle VA, VT","Unverified Address",46,2018
"Theft of Other Vehicle VM, VO","Unverified Address",4,2018
"Violation Causing Death","Unverified Address",0,2018
"Violence/Threat","Unverified Address",28,2018
"Total","Unverified Address",1797,2018
"Arson","Uplands",2,2018
"Assault","Uplands",11,2018
"Attempt Murder","Uplands",0,2018
"B&E (Business)","Uplands",0,2018
"B&E (Garage)","Uplands",17,2018
"B&E (Other)","Uplands",0,2018
"B&E (Residence)","Uplands",12,2018
"B&E Motor Vehicle Firearms","Uplands",0,2018
"Commodification of Sexual Activity","Uplands",0,2018
"Controlled Drugs","Uplands",3,2018
NA,"Uplands",0,2018
"Crimes Against Property(2150-2166)","Uplands",8,2018
"Dangerous Operation","Uplands",2,2018
"Deprivation of Freedom","Uplands",0,2018
"HWY Traffic Violation","Uplands",6,2018
"Impaired Operation","Uplands",6,2018
"Mischief","Uplands",65,2018
"Municipal ByLaws","Uplands",0,2018
"Offensive Weapons","Uplands",5,2018
"Other Crminal Code Traffic","Uplands",2,2018
"Other Federal Statute Violations","Uplands",0,2018
"Other Theft Over","Uplands",0,2018
"Other Theft Under","Uplands",13,2018
"OtherCriminalCode (A)","Uplands",15,2018
"OtherCriminalCode (B)","Uplands",0,2018
"Prostitution","Uplands",0,2018
"Provincial Statutes","Uplands",0,2018
"Sexual Assault","Uplands",3,2018
"Shoplift Over","Uplands",0,2018
"Shoplift Under","Uplands",1,2018
"Special Inq(8510-8640)","Uplands",11,2018
"Special Inq(8660-8814)","Uplands",17,2018
"Str Racing Offences","Uplands",0,2018
"Theft From Auto Over","Uplands",0,2018
"Theft From Auto Under","Uplands",29,2018
"Theft of Motor Vehicle VA, VT","Uplands",22,2018
"Theft of Other Vehicle VM, VO","Uplands",0,2018
"Violation Causing Death","Uplands",0,2018
"Violence/Threat","Uplands",5,2018
"Total","Uplands",255,2018
"Arson","Walsh Acres",1,2018
"Assault","Walsh Acres",27,2018
"Attempt Murder","Walsh Acres",0,2018
"B&E (Business)","Walsh Acres",0,2018
"B&E (Garage)","Walsh Acres",16,2018
"B&E (Other)","Walsh Acres",3,2018
