"crime","neighbourhood","incidents","year"
"OtherCriminalCode (A)","McNab",10,2017
"OtherCriminalCode (B)","McNab",1,2017
"Prostitution","McNab",0,2017
"Provincial Statutes","McNab",2,2017
"Sexual Assault","McNab",3,2017
"Shoplift Over","McNab",2,2017
"Shoplift Under","McNab",0,2017
"Special Inq(8510-8640)","McNab",41,2017
"Special Inq(8660-8814)","McNab",50,2017
"Theft From Auto Over","McNab",0,2017
"Theft From Auto Under","McNab",22,2017
"Theft of Motor Vehicle VA, VT","McNab",19,2017
"Theft of Other Vehicle VM, VO","McNab",0,2017
"Violation Causing Death","McNab",0,2017
"Violence/Threat","McNab",3,2017
"Total","McNab",230,2017
"Arson","Mount Royal",1,2017
"Assault","Mount Royal",28,2017
"Attempt Murder","Mount Royal",0,2017
"B&E (Business)","Mount Royal",0,2017
"B&E (Garage)","Mount Royal",10,2017
"B&E (Other)","Mount Royal",1,2017
"B&E (Residence)","Mount Royal",8,2017
"B&E Motor Vehicle Firearms","Mount Royal",0,2017
"Commodification of Sexual Activity","Mount Royal",1,2017
"Controlled Drugs","Mount Royal",11,2017
"Crimes Against Property(2150-2166)","Mount Royal",3,2017
"Dangerous Operation","Mount Royal",5,2017
"Deprivation of Freedom","Mount Royal",0,2017
"HWY Traffic Violation","Mount Royal",11,2017
"Impaired Operation","Mount Royal",6,2017
"Mischief","Mount Royal",50,2017
"Municipal ByLaws","Mount Royal",0,2017
"Offensive Weapons","Mount Royal",2,2017
"Other Crminal Code Traffic","Mount Royal",6,2017
"Other Federal Statute Violations","Mount Royal",2,2017
"Other Theft Over","Mount Royal",2,2017
"Other Theft Under","Mount Royal",24,2017
"OtherCriminalCode (A)","Mount Royal",33,2017
"OtherCriminalCode (B)","Mount Royal",2,2017
"Prostitution","Mount Royal",0,2017
"Provincial Statutes","Mount Royal",3,2017
"Sexual Assault","Mount Royal",2,2017
"Shoplift Over","Mount Royal",2,2017
"Shoplift Under","Mount Royal",0,2017
"Special Inq(8510-8640)","Mount Royal",40,2017
"Special Inq(8660-8814)","Mount Royal",27,2017
"Theft From Auto Over","Mount Royal",0,2017
"Theft From Auto Under","Mount Royal",37,2017
"Theft of Motor Vehicle VA, VT","Mount Royal",20,2017
"Theft of Other Vehicle VM, VO","Mount Royal",0,2017
"Violation Causing Death","Mount Royal",0,2017
"Violence/Threat","Mount Royal",9,2017
"Total","Mount Royal",318,2017
"Arson","Normanview",5,2017
"Assault","Normanview",14,2017
"Attempt Murder","Normanview",0,2017
"B&E (Business)","Normanview",0,2017
"B&E (Garage)","Normanview",2,2017
"B&E (Other)","Normanview",0,2017
"B&E (Residence)","Normanview",8,2017
"B&E Motor Vehicle Firearms","Normanview",0,2017
"Commodification of Sexual Activity","Normanview",2,2017
"Controlled Drugs","Normanview",3,2017
"Crimes Against Property(2150-2166)","Normanview",2,2017
"Dangerous Operation","Normanview",4,2017
"Deprivation of Freedom","Normanview",0,2017
"HWY Traffic Violation","Normanview",14,2017
"Impaired Operation","Normanview",4,2017
"Mischief","Normanview",31,2017
"Municipal ByLaws","Normanview",0,2017
"Offensive Weapons","Normanview",4,2017
"Other Crminal Code Traffic","Normanview",5,2017
"Other Federal Statute Violations","Normanview",3,2017
"Other Theft Over","Normanview",0,2017
"Other Theft Under","Normanview",13,2017
"OtherCriminalCode (A)","Normanview",16,2017
"OtherCriminalCode (B)","Normanview",0,2017
"Prostitution","Normanview",0,2017
"Provincial Statutes","Normanview",5,2017
"Sexual Assault","Normanview",0,2017
"Shoplift Over","Normanview",1,2017
"Shoplift Under","Normanview",0,2017
"Special Inq(8510-8640)","Normanview",34,2017
"Special Inq(8660-8814)","Normanview",32,2017
"Theft From Auto Over","Normanview",0,2017
"Theft From Auto Under","Normanview",15,2017
"Theft of Motor Vehicle VA, VT","Normanview",21,2017
"Theft of Other Vehicle VM, VO","Normanview",2,2017
"Violation Causing Death","Normanview",0,2017
"Violence/Threat","Normanview",1,2017
"Total","Normanview",216,2017
"Arson","Normanview West",0,2017
"Assault","Normanview West",22,2017
"Attempt Murder","Normanview West",0,2017
"B&E (Business)","Normanview West",2,2017
"B&E (Garage)","Normanview West",7,2017
"B&E (Other)","Normanview West",0,2017
"B&E (Residence)","Normanview West",11,2017
"B&E Motor Vehicle Firearms","Normanview West",0,2017
"Commodification of Sexual Activity","Normanview West",1,2017
"Controlled Drugs","Normanview West",7,2017
"Crimes Against Property(2150-2166)","Normanview West",7,2017
"Dangerous Operation","Normanview West",5,2017
"Deprivation of Freedom","Normanview West",2,2017
"HWY Traffic Violation","Normanview West",29,2017
"Impaired Operation","Normanview West",7,2017
"Mischief","Normanview West",26,2017
"Municipal ByLaws","Normanview West",0,2017
"Offensive Weapons","Normanview West",6,2017
"Other Crminal Code Traffic","Normanview West",3,2017
"Other Federal Statute Violations","Normanview West",1,2017
"Other Theft Over","Normanview West",2,2017
"Other Theft Under","Normanview West",20,2017
"OtherCriminalCode (A)","Normanview West",31,2017
"OtherCriminalCode (B)","Normanview West",1,2017
"Prostitution","Normanview West",0,2017
"Provincial Statutes","Normanview West",4,2017
"Sexual Assault","Normanview West",0,2017
"Shoplift Over","Normanview West",5,2017
"Shoplift Under","Normanview West",7,2017
"Special Inq(8510-8640)","Normanview West",26,2017
"Special Inq(8660-8814)","Normanview West",54,2017
"Theft From Auto Over","Normanview West",1,2017
"Theft From Auto Under","Normanview West",40,2017
"Theft of Motor Vehicle VA, VT","Normanview West",28,2017
"Theft of Other Vehicle VM, VO","Normanview West",2,2017
"Violation Causing Death","Normanview West",0,2017
"Violence/Threat","Normanview West",3,2017
"Total","Normanview West",326,2017
"Arson","North Central",24,2017
"Assault","North Central",450,2017
"Attempt Murder","North Central",10,2017
"B&E (Business)","North Central",20,2017
"B&E (Garage)","North Central",62,2017
"B&E (Other)","North Central",20,2017
"B&E (Residence)","North Central",166,2017
"B&E Motor Vehicle Firearms","North Central",14,2017
"Commodification of Sexual Activity","North Central",23,2017
"Controlled Drugs","North Central",125,2017
"Crimes Against Property(2150-2166)","North Central",137,2017
"Dangerous Operation","North Central",127,2017
"Deprivation of Freedom","North Central",9,2017
"HWY Traffic Violation","North Central",443,2017
"Impaired Operation","North Central",80,2017
"Mischief","North Central",382,2017
"Municipal ByLaws","North Central",14,2017
"Offensive Weapons","North Central",124,2017
"Other Crminal Code Traffic","North Central",70,2017
"Other Federal Statute Violations","North Central",61,2017
"Other Theft Over","North Central",52,2017
"Other Theft Under","North Central",255,2017
"OtherCriminalCode (A)","North Central",609,2017
"OtherCriminalCode (B)","North Central",35,2017
"Prostitution","North Central",0,2017
"Provincial Statutes","North Central",226,2017
"Sexual Assault","North Central",45,2017
"Shoplift Over","North Central",40,2017
"Shoplift Under","North Central",34,2017
"Special Inq(8510-8640)","North Central",751,2017
"Special Inq(8660-8814)","North Central",614,2017
"Theft From Auto Over","North Central",1,2017
"Theft From Auto Under","North Central",220,2017
"Theft of Motor Vehicle VA, VT","North Central",472,2017
"Theft of Other Vehicle VM, VO","North Central",6,2017
"Violation Causing Death","North Central",3,2017
"Violence/Threat","North Central",80,2017
"Total","North Central",5102,2017
"Arson","North East",6,2017
"Assault","North East",58,2017
"Attempt Murder","North East",6,2017
"B&E (Business)","North East",11,2017
"B&E (Garage)","North East",27,2017
"B&E (Other)","North East",10,2017
"B&E (Residence)","North East",32,2017
"B&E Motor Vehicle Firearms","North East",0,2017
"Commodification of Sexual Activity","North East",6,2017
"Controlled Drugs","North East",41,2017
"Crimes Against Property(2150-2166)","North East",81,2017
"Dangerous Operation","North East",24,2017
"Deprivation of Freedom","North East",1,2017
"HWY Traffic Violation","North East",117,2017
"Impaired Operation","North East",29,2017
"Mischief","North East",109,2017
"Municipal ByLaws","North East",3,2017
"Offensive Weapons","North East",12,2017
"Other Crminal Code Traffic","North East",19,2017
"Other Federal Statute Violations","North East",11,2017
"Other Theft Over","North East",12,2017
"Other Theft Under","North East",122,2017
"OtherCriminalCode (A)","North East",128,2017
"OtherCriminalCode (B)","North East",8,2017
"Prostitution","North East",0,2017
"Provincial Statutes","North East",28,2017
"Sexual Assault","North East",8,2017
"Shoplift Over","North East",17,2017
"Shoplift Under","North East",71,2017
"Special Inq(8510-8640)","North East",177,2017
"Special Inq(8660-8814)","North East",190,2017
"Theft From Auto Over","North East",2,2017
"Theft From Auto Under","North East",120,2017
"Theft of Motor Vehicle VA, VT","North East",123,2017
"Theft of Other Vehicle VM, VO","North East",3,2017
"Violation Causing Death","North East",0,2017
"Violence/Threat","North East",22,2017
"Total","North East",1488,2017
"Arson","Prairie View",1,2017
"Assault","Prairie View",18,2017
"Attempt Murder","Prairie View",0,2017
"B&E (Business)","Prairie View",1,2017
"B&E (Garage)","Prairie View",6,2017
"B&E (Other)","Prairie View",4,2017
"B&E (Residence)","Prairie View",32,2017
"B&E Motor Vehicle Firearms","Prairie View",2,2017
"Commodification of Sexual Activity","Prairie View",1,2017
"Controlled Drugs","Prairie View",1,2017
"Crimes Against Property(2150-2166)","Prairie View",15,2017
"Dangerous Operation","Prairie View",2,2017
"Deprivation of Freedom","Prairie View",1,2017
"HWY Traffic Violation","Prairie View",15,2017
"Impaired Operation","Prairie View",3,2017
"Mischief","Prairie View",29,2017
"Municipal ByLaws","Prairie View",1,2017
"Offensive Weapons","Prairie View",4,2017
"Other Crminal Code Traffic","Prairie View",1,2017
"Other Federal Statute Violations","Prairie View",5,2017
"Other Theft Over","Prairie View",4,2017
"Other Theft Under","Prairie View",25,2017
"OtherCriminalCode (A)","Prairie View",19,2017
"OtherCriminalCode (B)","Prairie View",1,2017
"Prostitution","Prairie View",0,2017
"Provincial Statutes","Prairie View",8,2017
"Sexual Assault","Prairie View",2,2017
"Shoplift Over","Prairie View",2,2017
"Shoplift Under","Prairie View",1,2017
"Special Inq(8510-8640)","Prairie View",51,2017
"Special Inq(8660-8814)","Prairie View",23,2017
"Theft From Auto Over","Prairie View",1,2017
"Theft From Auto Under","Prairie View",53,2017
"Theft of Motor Vehicle VA, VT","Prairie View",27,2017
"Theft of Other Vehicle VM, VO","Prairie View",4,2017
"Violation Causing Death","Prairie View",0,2017
"Violence/Threat","Prairie View",6,2017
"Total","Prairie View",345,2017
"Arson","Regent Park",3,2017
"Assault","Regent Park",27,2017
"Attempt Murder","Regent Park",0,2017
"B&E (Business)","Regent Park",0,2017
"B&E (Garage)","Regent Park",8,2017
"B&E (Other)","Regent Park",1,2017
"B&E (Residence)","Regent Park",10,2017
"B&E Motor Vehicle Firearms","Regent Park",0,2017
"Commodification of Sexual Activity","Regent Park",1,2017
"Controlled Drugs","Regent Park",4,2017
"Crimes Against Property(2150-2166)","Regent Park",7,2017
"Dangerous Operation","Regent Park",12,2017
"Deprivation of Freedom","Regent Park",0,2017
"HWY Traffic Violation","Regent Park",28,2017
"Impaired Operation","Regent Park",8,2017
"Mischief","Regent Park",29,2017
"Municipal ByLaws","Regent Park",0,2017
"Offensive Weapons","Regent Park",3,2017
"Other Crminal Code Traffic","Regent Park",2,2017
"Other Federal Statute Violations","Regent Park",5,2017
"Other Theft Over","Regent Park",2,2017
"Other Theft Under","Regent Park",14,2017
"OtherCriminalCode (A)","Regent Park",27,2017
"OtherCriminalCode (B)","Regent Park",2,2017
"Prostitution","Regent Park",0,2017
"Provincial Statutes","Regent Park",7,2017
"Sexual Assault","Regent Park",6,2017
"Shoplift Over","Regent Park",4,2017
"Shoplift Under","Regent Park",1,2017
"Special Inq(8510-8640)","Regent Park",83,2017
"Special Inq(8660-8814)","Regent Park",58,2017
"Theft From Auto Over","Regent Park",0,2017
"Theft From Auto Under","Regent Park",22,2017
"Theft of Motor Vehicle VA, VT","Regent Park",30,2017
"Theft of Other Vehicle VM, VO","Regent Park",0,2017
"Violation Causing Death","Regent Park",0,2017
"Violence/Threat","Regent Park",3,2017
"Total","Regent Park",367,2017
"Arson","Rosemont",1,2017
"Assault","Rosemont",78,2017
"Attempt Murder","Rosemont",0,2017
"B&E (Business)","Rosemont",3,2017
"B&E (Garage)","Rosemont",20,2017
"B&E (Other)","Rosemont",1,2017
"B&E (Residence)","Rosemont",26,2017
"B&E Motor Vehicle Firearms","Rosemont",1,2017
"Commodification of Sexual Activity","Rosemont",1,2017
"Controlled Drugs","Rosemont",26,2017
"Crimes Against Property(2150-2166)","Rosemont",21,2017
"Dangerous Operation","Rosemont",12,2017
"Deprivation of Freedom","Rosemont",1,2017
"HWY Traffic Violation","Rosemont",53,2017
"Impaired Operation","Rosemont",13,2017
"Mischief","Rosemont",90,2017
"Municipal ByLaws","Rosemont",2,2017
"Offensive Weapons","Rosemont",9,2017
"Other Crminal Code Traffic","Rosemont",9,2017
"Other Federal Statute Violations","Rosemont",5,2017
"Other Theft Over","Rosemont",4,2017
"Other Theft Under","Rosemont",32,2017
"OtherCriminalCode (A)","Rosemont",70,2017
"OtherCriminalCode (B)","Rosemont",10,2017
"Prostitution","Rosemont",0,2017
"Provincial Statutes","Rosemont",19,2017
"Sexual Assault","Rosemont",6,2017
"Shoplift Over","Rosemont",1,2017
"Shoplift Under","Rosemont",39,2017
"Special Inq(8510-8640)","Rosemont",138,2017
"Special Inq(8660-8814)","Rosemont",97,2017
"Theft From Auto Over","Rosemont",5,2017
"Theft From Auto Under","Rosemont",101,2017
"Theft of Motor Vehicle VA, VT","Rosemont",71,2017
"Theft of Other Vehicle VM, VO","Rosemont",6,2017
"Violation Causing Death","Rosemont",0,2017
"Violence/Threat","Rosemont",17,2017
"Total","Rosemont",909,2017
"Arson","Ross Industrial",1,2017
"Assault","Ross Industrial",12,2017
"Attempt Murder","Ross Industrial",0,2017
"B&E (Business)","Ross Industrial",39,2017
"B&E (Garage)","Ross Industrial",2,2017
"B&E (Other)","Ross Industrial",28,2017
"B&E (Residence)","Ross Industrial",2,2017
"B&E Motor Vehicle Firearms","Ross Industrial",1,2017
"Commodification of Sexual Activity","Ross Industrial",0,2017
"Controlled Drugs","Ross Industrial",8,2017
"Crimes Against Property(2150-2166)","Ross Industrial",20,2017
"Dangerous Operation","Ross Industrial",17,2017
"Deprivation of Freedom","Ross Industrial",3,2017
"HWY Traffic Violation","Ross Industrial",59,2017
"Impaired Operation","Ross Industrial",14,2017
"Mischief","Ross Industrial",31,2017
"Municipal ByLaws","Ross Industrial",2,2017
"Offensive Weapons","Ross Industrial",3,2017
"Other Crminal Code Traffic","Ross Industrial",14,2017
"Other Federal Statute Violations","Ross Industrial",3,2017
"Other Theft Over","Ross Industrial",7,2017
"Other Theft Under","Ross Industrial",42,2017
"OtherCriminalCode (A)","Ross Industrial",26,2017
"OtherCriminalCode (B)","Ross Industrial",5,2017
"Prostitution","Ross Industrial",0,2017
"Provincial Statutes","Ross Industrial",7,2017
"Sexual Assault","Ross Industrial",0,2017
"Shoplift Over","Ross Industrial",9,2017
"Shoplift Under","Ross Industrial",1,2017
"Special Inq(8510-8640)","Ross Industrial",23,2017
"Special Inq(8660-8814)","Ross Industrial",166,2017
"Theft From Auto Over","Ross Industrial",3,2017
"Theft From Auto Under","Ross Industrial",47,2017
"Theft of Motor Vehicle VA, VT","Ross Industrial",53,2017
"Theft of Other Vehicle VM, VO","Ross Industrial",2,2017
"Violation Causing Death","Ross Industrial",0,2017
"Violence/Threat","Ross Industrial",5,2017
"Total","Ross Industrial",589,2017
"Arson","Rural",2,2017
"Assault","Rural",2,2017
"Attempt Murder","Rural",0,2017
"B&E (Business)","Rural",0,2017
"B&E (Garage)","Rural",5,2017
"B&E (Other)","Rural",1,2017
"B&E (Residence)","Rural",0,2017
"B&E Motor Vehicle Firearms","Rural",0,2017
"Commodification of Sexual Activity","Rural",0,2017
"Controlled Drugs","Rural",4,2017
"Crimes Against Property(2150-2166)","Rural",5,2017
"Dangerous Operation","Rural",1,2017
"Deprivation of Freedom","Rural",0,2017
"HWY Traffic Violation","Rural",9,2017
"Impaired Operation","Rural",0,2017
"Mischief","Rural",4,2017
"Municipal ByLaws","Rural",0,2017
"Offensive Weapons","Rural",2,2017
"Other Crminal Code Traffic","Rural",1,2017
"Other Federal Statute Violations","Rural",0,2017
"Other Theft Over","Rural",0,2017
"Other Theft Under","Rural",8,2017
"OtherCriminalCode (A)","Rural",6,2017
"OtherCriminalCode (B)","Rural",1,2017
"Prostitution","Rural",0,2017
"Provincial Statutes","Rural",1,2017
"Sexual Assault","Rural",0,2017
"Shoplift Over","Rural",0,2017
"Shoplift Under","Rural",0,2017
"Special Inq(8510-8640)","Rural",1,2017
"Special Inq(8660-8814)","Rural",18,2017
"Theft From Auto Over","Rural",0,2017
"Theft From Auto Under","Rural",3,2017
"Theft of Motor Vehicle VA, VT","Rural",1,2017
"Theft of Other Vehicle VM, VO","Rural",0,2017
"Violation Causing Death","Rural",0,2017
"Violence/Threat","Rural",0,2017
"Total","Rural",75,2017
"Arson","Sherwood Estates",3,2017
"Assault","Sherwood Estates",17,2017
"Attempt Murder","Sherwood Estates",0,2017
"B&E (Business)","Sherwood Estates",1,2017
"B&E (Garage)","Sherwood Estates",2,2017
"B&E (Other)","Sherwood Estates",1,2017
"B&E (Residence)","Sherwood Estates",4,2017
"B&E Motor Vehicle Firearms","Sherwood Estates",0,2017
"Commodification of Sexual Activity","Sherwood Estates",1,2017
"Controlled Drugs","Sherwood Estates",5,2017
"Crimes Against Property(2150-2166)","Sherwood Estates",8,2017
"Dangerous Operation","Sherwood Estates",4,2017
"Deprivation of Freedom","Sherwood Estates",0,2017
"HWY Traffic Violation","Sherwood Estates",22,2017
"Impaired Operation","Sherwood Estates",4,2017
"Mischief","Sherwood Estates",23,2017
"Municipal ByLaws","Sherwood Estates",0,2017
"Offensive Weapons","Sherwood Estates",5,2017
"Other Crminal Code Traffic","Sherwood Estates",4,2017
"Other Federal Statute Violations","Sherwood Estates",3,2017
"Other Theft Over","Sherwood Estates",0,2017
"Other Theft Under","Sherwood Estates",22,2017
"OtherCriminalCode (A)","Sherwood Estates",21,2017
"OtherCriminalCode (B)","Sherwood Estates",0,2017
"Prostitution","Sherwood Estates",0,2017
"Provincial Statutes","Sherwood Estates",4,2017
"Sexual Assault","Sherwood Estates",3,2017
"Shoplift Over","Sherwood Estates",0,2017
"Shoplift Under","Sherwood Estates",2,2017
"Special Inq(8510-8640)","Sherwood Estates",56,2017
"Special Inq(8660-8814)","Sherwood Estates",42,2017
"Theft From Auto Over","Sherwood Estates",0,2017
"Theft From Auto Under","Sherwood Estates",24,2017
"Theft of Motor Vehicle VA, VT","Sherwood Estates",17,2017
"Theft of Other Vehicle VM, VO","Sherwood Estates",1,2017
"Violation Causing Death","Sherwood Estates",0,2017
"Violence/Threat","Sherwood Estates",10,2017
"Total","Sherwood Estates",292,2017
"Arson","Twin Lakes",2,2017
"Assault","Twin Lakes",18,2017
"Attempt Murder","Twin Lakes",0,2017
"B&E (Business)","Twin Lakes",1,2017
"B&E (Garage)","Twin Lakes",1,2017
"B&E (Other)","Twin Lakes",3,2017
"B&E (Residence)","Twin Lakes",26,2017
"B&E Motor Vehicle Firearms","Twin Lakes",0,2017
"Commodification of Sexual Activity","Twin Lakes",1,2017
"Controlled Drugs","Twin Lakes",6,2017
"Crimes Against Property(2150-2166)","Twin Lakes",16,2017
"Dangerous Operation","Twin Lakes",6,2017
"Deprivation of Freedom","Twin Lakes",0,2017
"HWY Traffic Violation","Twin Lakes",25,2017
"Impaired Operation","Twin Lakes",12,2017
"Mischief","Twin Lakes",49,2017
"Municipal ByLaws","Twin Lakes",1,2017
"Offensive Weapons","Twin Lakes",6,2017
"Other Crminal Code Traffic","Twin Lakes",5,2017
"Other Federal Statute Violations","Twin Lakes",5,2017
"Other Theft Over","Twin Lakes",1,2017
"Other Theft Under","Twin Lakes",69,2017
"OtherCriminalCode (A)","Twin Lakes",26,2017
"OtherCriminalCode (B)","Twin Lakes",2,2017
"Prostitution","Twin Lakes",0,2017
"Provincial Statutes","Twin Lakes",8,2017
"Sexual Assault","Twin Lakes",2,2017
"Shoplift Over","Twin Lakes",3,2017
"Shoplift Under","Twin Lakes",8,2017
"Special Inq(8510-8640)","Twin Lakes",52,2017
"Special Inq(8660-8814)","Twin Lakes",55,2017
"Theft From Auto Over","Twin Lakes",0,2017
"Theft From Auto Under","Twin Lakes",48,2017
"Theft of Motor Vehicle VA, VT","Twin Lakes",39,2017
"Theft of Other Vehicle VM, VO","Twin Lakes",0,2017
"Violation Causing Death","Twin Lakes",0,2017
"Violence/Threat","Twin Lakes",6,2017
"Total","Twin Lakes",460,2017
"Arson","University Park",0,2017
"Assault","University Park",16,2017
"Attempt Murder","University Park",0,2017
"B&E (Business)","University Park",1,2017
"B&E (Garage)","University Park",5,2017
"B&E (Other)","University Park",2,2017
"B&E (Residence)","University Park",28,2017
"B&E Motor Vehicle Firearms","University Park",0,2017
"Commodification of Sexual Activity","University Park",2,2017
"Controlled Drugs","University Park",7,2017
"Crimes Against Property(2150-2166)","University Park",36,2017
"Dangerous Operation","University Park",5,2017
"Deprivation of Freedom","University Park",0,2017
"HWY Traffic Violation","University Park",43,2017
"Impaired Operation","University Park",3,2017
"Mischief","University Park",41,2017
"Municipal ByLaws","University Park",0,2017
"Offensive Weapons","University Park",2,2017
"Other Crminal Code Traffic","University Park",3,2017
"Other Federal Statute Violations","University Park",3,2017
"Other Theft Over","University Park",0,2017
"Other Theft Under","University Park",23,2017
"OtherCriminalCode (A)","University Park",22,2017
"OtherCriminalCode (B)","University Park",1,2017
"Prostitution","University Park",0,2017
"Provincial Statutes","University Park",3,2017
"Sexual Assault","University Park",4,2017
"Shoplift Over","University Park",2,2017
"Shoplift Under","University Park",2,2017
"Special Inq(8510-8640)","University Park",74,2017
"Special Inq(8660-8814)","University Park",67,2017
"Theft From Auto Over","University Park",0,2017
"Theft From Auto Under","University Park",70,2017
"Theft of Motor Vehicle VA, VT","University Park",33,2017
"Theft of Other Vehicle VM, VO","University Park",0,2017
"Violation Causing Death","University Park",0,2017
"Violence/Threat","University Park",7,2017
"Total","University Park",471,2017
"Arson","Unverified Address",3,2017
"Assault","Unverified Address",58,2017
"Attempt Murder","Unverified Address",0,2017
"B&E (Business)","Unverified Address",2,2017
"B&E (Garage)","Unverified Address",6,2017
"B&E (Other)","Unverified Address",15,2017
"B&E (Residence)","Unverified Address",13,2017
"B&E Motor Vehicle Firearms","Unverified Address",0,2017
"Commodification of Sexual Activity","Unverified Address",13,2017
"Controlled Drugs","Unverified Address",21,2017
"Crimes Against Property(2150-2166)","Unverified Address",107,2017
"Dangerous Operation","Unverified Address",17,2017
"Deprivation of Freedom","Unverified Address",0,2017
"HWY Traffic Violation","Unverified Address",226,2017
"Impaired Operation","Unverified Address",6,2017
"Mischief","Unverified Address",107,2017
"Municipal ByLaws","Unverified Address",10,2017
"Offensive Weapons","Unverified Address",3,2017
"Other Crminal Code Traffic","Unverified Address",14,2017
"Other Federal Statute Violations","Unverified Address",8,2017
"Other Theft Over","Unverified Address",11,2017
"Other Theft Under","Unverified Address",77,2017
"OtherCriminalCode (A)","Unverified Address",42,2017
"OtherCriminalCode (B)","Unverified Address",10,2017
"Prostitution","Unverified Address",0,2017
"Provincial Statutes","Unverified Address",24,2017
"Sexual Assault","Unverified Address",38,2017
"Shoplift Over","Unverified Address",4,2017
"Shoplift Under","Unverified Address",2,2017
"Special Inq(8510-8640)","Unverified Address",538,2017
"Special Inq(8660-8814)","Unverified Address",126,2017
"Theft From Auto Over","Unverified Address",4,2017
"Theft From Auto Under","Unverified Address",211,2017
"Theft of Motor Vehicle VA, VT","Unverified Address",119,2017
"Theft of Other Vehicle VM, VO","Unverified Address",2,2017
"Violation Causing Death","Unverified Address",0,2017
"Violence/Threat","Unverified Address",21,2017
"Total","Unverified Address",1654,2017
"Arson","Uplands",6,2017
"Assault","Uplands",20,2017
"Attempt Murder","Uplands",0,2017
"B&E (Business)","Uplands",2,2017
"B&E (Garage)","Uplands",15,2017
"B&E (Other)","Uplands",0,2017
"B&E (Residence)","Uplands",7,2017
"B&E Motor Vehicle Firearms","Uplands",0,2017
"Commodification of Sexual Activity","Uplands",2,2017
"Controlled Drugs","Uplands",3,2017
"Crimes Against Property(2150-2166)","Uplands",5,2017
"Dangerous Operation","Uplands",3,2017
"Deprivation of Freedom","Uplands",1,2017
"HWY Traffic Violation","Uplands",11,2017
"Impaired Operation","Uplands",2,2017
"Mischief","Uplands",47,2017
"Municipal ByLaws","Uplands",1,2017
"Offensive Weapons","Uplands",3,2017
"Other Crminal Code Traffic","Uplands",1,2017
"Other Federal Statute Violations","Uplands",2,2017
"Other Theft Over","Uplands",1,2017
"Other Theft Under","Uplands",24,2017
"OtherCriminalCode (A)","Uplands",10,2017
"OtherCriminalCode (B)","Uplands",1,2017
"Prostitution","Uplands",0,2017
"Provincial Statutes","Uplands",6,2017
"Sexual Assault","Uplands",2,2017
"Shoplift Over","Uplands",1,2017
"Shoplift Under","Uplands",6,2017
"Special Inq(8510-8640)","Uplands",26,2017
"Special Inq(8660-8814)","Uplands",26,2017
"Theft From Auto Over","Uplands",2,2017
"Theft From Auto Under","Uplands",60,2017
"Theft of Motor Vehicle VA, VT","Uplands",23,2017
"Theft of Other Vehicle VM, VO","Uplands",0,2017
"Violation Causing Death","Uplands",0,2017
"Violence/Threat","Uplands",6,2017
"Total","Uplands",309,2017
"Arson","Walsh Acres",2,2017
"Assault","Walsh Acres",18,2017
"Attempt Murder","Walsh Acres",0,2017
"B&E (Business)","Walsh Acres",5,2017
"B&E (Garage)","Walsh Acres",6,2017
"B&E (Other)","Walsh Acres",3,2017
"B&E (Residence)","Walsh Acres",30,2017
"B&E Motor Vehicle Firearms","Walsh Acres",4,2017
"Commodification of Sexual Activity","Walsh Acres",1,2017
"Controlled Drugs","Walsh Acres",7,2017
"Crimes Against Property(2150-2166)","Walsh Acres",26,2017
"Dangerous Operation","Walsh Acres",9,2017
"Deprivation of Freedom","Walsh Acres",0,2017
"HWY Traffic Violation","Walsh Acres",69,2017
"Impaired Operation","Walsh Acres",9,2017
"Mischief","Walsh Acres",47,2017
"Municipal ByLaws","Walsh Acres",0,2017
"Offensive Weapons","Walsh Acres",7,2017
"Other Crminal Code Traffic","Walsh Acres",13,2017
"Other Federal Statute Violations","Walsh Acres",8,2017
"Other Theft Over","Walsh Acres",2,2017
"Other Theft Under","Walsh Acres",46,2017
"OtherCriminalCode (A)","Walsh Acres",47,2017
"OtherCriminalCode (B)","Walsh Acres",4,2017
"Prostitution","Walsh Acres",0,2017
"Provincial Statutes","Walsh Acres",27,2017
"Sexual Assault","Walsh Acres",3,2017
"Shoplift Over","Walsh Acres",3,2017
"Shoplift Under","Walsh Acres",84,2017
"Special Inq(8510-8640)","Walsh Acres",82,2017
"Special Inq(8660-8814)","Walsh Acres",113,2017
"Theft From Auto Over","Walsh Acres",0,2017
"Theft From Auto Under","Walsh Acres",67,2017
"Theft of Motor Vehicle VA, VT","Walsh Acres",64,2017
"Theft of Other Vehicle VM, VO","Walsh Acres",1,2017
"Violation Causing Death","Walsh Acres",0,2017
"Violence/Threat","Walsh Acres",11,2017
"Total","Walsh Acres",745,2017
"Arson","Warehouse District",1,2017
"Assault","Warehouse District",21,2017
"Attempt Murder","Warehouse District",5,2017
"B&E (Business)","Warehouse District",13,2017
"B&E (Garage)","Warehouse District",2,2017
"B&E (Other)","Warehouse District",19,2017
"B&E (Residence)","Warehouse District",0,2017
"B&E Motor Vehicle Firearms","Warehouse District",0,2017
"Commodification of Sexual Activity","Warehouse District",3,2017
"Controlled Drugs","Warehouse District",14,2017
"Crimes Against Property(2150-2166)","Warehouse District",57,2017
"Dangerous Operation","Warehouse District",16,2017
"Deprivation of Freedom","Warehouse District",1,2017
"HWY Traffic Violation","Warehouse District",95,2017
"Impaired Operation","Warehouse District",20,2017
"Mischief","Warehouse District",52,2017
